1524;montreuil-sur-thérain;87316406
1525;villers-sur-thère;87316422
1529;cluny;87725341
1530;culoz;87741074
1531;ste-segrée;87316596
1532;aubin-st-vaast;87316604
1534;marville;87193235
1535;pihen;87316679
1536;le haut-banc;87316687
1537;feuquerolles;87316752
1538;boulogne-sur-mer tintelleries;87317016
1539;rang-du-fliers—verton;87317057
1540;dannes-camiers;87317081
1541;neufchâtel-hardelot;87317099
1542;pont-de-briques;87317115
1543;wimille—wimereux;87317123
1545;montreuil-sur-mer;87317164
1546;brimeux;87317180
1547;beaurainville;87317198
1548;maresquel;87317206
1549;hesdin;87317222
1550;auchy-lès-hesdin;87317230
1551;blangy-sur-ternoise;87317248
1552;anvin;87317255
1553;caffiers;87317321
1554;marquise-rinxent;87317339
1555;noyelles-sur-mer;87317396
1558;clermont-ferrand la pardieu;87782607
1559;clermont-ferrand la rotonde;87396895
1560;quesnoy-le-montant;87317487
1561;chepy-valines;87317495
1562;feuquières-fressenneville;87317503
1563;woincourt;87317511
1564;le tréport;87317529
1565;beau-marais;87317610
1567;coux;87337006
1568;miraumont;87342030
1569;courcelles-le-comte;87342063
1570;boisleux;87342071
1571;rœux;87342089
1572;biache-st-vaast;87342097
1573;bully-grenay;87342105
1574;vitry-en-artois;87342113
1575;mazingarbe;87342121
1576;nœux-les-mines;87342139
1577;marœuil;87342188
1579;frévin-capelle;87342212
1580;chocques;87342220
1581;lillers;87342238
1582;aubigny-en-artois;87342246
1583;savy-berlette;87342253
1584;ham-en-artois;87342261
1585;isbergues;87342279
1586;thiennes;87342287
1587;steenbecque;87342295
1588;tincques;87342303
1590;chéry centre;87317727
1591;beuvry;87342402
1592;cuinchy;87342410
1593;la bassée;87342436
1594;salomé;87342451
1595;marquillies;87342469
1597;farbus;87342527
1598;vis-à-marles;87342535
1599;calonne-ricouart;87342543
1600;pernes-camblain;87342550
1601;vimy;87342576
1602;avion;87342584
1603;bailleul-sir-berthoult;87342592
1604;st-amand-les-eaux;87343103
1605;le poirier université;87343210
1607;wallers;87343301
1608;raismes;87343319
1609;trith-st-léger;87343400
1610;prouvy-thiant;87343418
1611;denain;87343459
1612;loos-en-gohelle;87345033
1613;liévin;87345041
1614;brebières-sud;87345108
1615;corbehem;87345116
1616;pont-de-sallaumines;87345124
1617;coron-de-méricourt;87345132
1618;billy-montigny;87345140
1619;hénin-beaumont;87345157
1620;pont-de-la-deule;87345207
1621;sallaumines;87345215
1622;leforest;87345223
1623;loison-sous-lens;87345231
1624;pont-à-vendin;87345264
1625;meurchin;87345272
1626;bauvin-provin;87345280
1627;montigny-en-ostrevent;87345306
1628;francheville;87722702
1629;sain-bel;87721605
1630;bouchain;87345389
1631;iwuy;87345397
1632;sin-le-noble;87345405
1633;cantin;87345413
1634;arleux;87345421
1635;brunémont;87345439
1636;aubigny-au-bac;87345447
1639;darsac;87734673
1641;escaudœuvres;87345496
1642;maurois;87345546
1643;bertry;87345553
1644;caudry;87345561
1647;cattenières;87345587
1648;wambaix;87345595
1649;cerans-foulletourte;87358085
1650;droué centre;87358556
1651;sarge-sur-braye centre;87358564
1652;clermont-créans centre;87358622
1653;echevannes;87699629
1654;oize centre;87358648
1655;la fontaine-st-martin;87358655
1656;savigny-sur-braye centre;87358697
1657;st-jean-de-la-motte;87358861
1660;guécélard;87365502
1661;parigné-le-pôlin la chenaie;87365668
1678;liancourt-st-pierre;87381210
1681;gisors;87381244
1682;sérifontaine;87381269
1683;amécourt-talmontier;87381277
1684;neuf-marché;87381285
1685;gournay—ferrières;87381293
1691;conflans-fin-d’oise;87381459
1701;bréval;87381624
1702;dourdan;87545525
1754;la bonneville-sur-iton;87387142
1755;conches;87387159
1756;romilly-la-puthenaye;87387175
1757;beaumont-le-roger;87387183
1763;marcilly-sur-tille;87719906
1764;raze;87185439
1765;mauléon brossardière;87389890
1778;die;87761841
1783;dijon porte neuve;87713008
1787;dinan;87478164
1804;st-germain—st-rémy;87393520
1807;nonancourt;87393553
1809;tillières;87393587
1810;verneuil-sur-avre;87393595
1811;bourth;87393603
1812;longjumeau;87393611
1816;petit-vaux;87393652
1818;massy tgv;87393702
1822;épernon;87394114
1823;maintenon;87394130
1824;st-piat;87394148
1825;jouy;87394155
1826;la villette—st-prest;87394171
1827;amilly—ouerray;87394205
1828;st-aubin—st-luperce;87394213
1829;courville-sur-eure;87394221
1830;pontgouin;87394247
1831;la loupe;87394254
1832;bretoncelles;87394270
1833;condé-sur-huisne;87394288
1834;nogent-le-rotrou;87394296
1835;la taye;87394403
1836;bailleau-le-pin;87394411
1837;magny-blandainville;87394429
1838;illiers-combray;87394437
1839;brou;87394452
1840;arrou;87394486
1841;courtalain—st-pellerin;87394494
1843;neuville-sur-sarthe;87396028
1844;la guierche;87396036
1847;montbizot;87396044
1848;teillé;87396051
1849;vivoin—beaumont;87396077
1850;la hutte—coulombiers;87396093
1851;choloy-menillot;87458844
1853;domfront;87396200
1854;conlie;87396218
1855;crissé;87396226
1856;sillé-le-guillaume;87396234
1857;rouessé-vassé;87396259
1858;deols;87304626
1859;champagné;87396275
1860;st-mars-la-brière;87396283
1861;montfort-le-gesnois;87396291
1862;connerre—beillé;87396309
1863;sceaux—boëssé;87396317
1864;la ferté-bernard;87396325
1865;le theil—la rouge;87396333
1866;voivres;87396358
1867;la suze;87396366
1868;noyen;87396374
1870;neufchâteau lycée professionnel;87458869
1871;buzy-darmont;87458810
1872;la flèche;87358630
1874;laigné—st-gervais;87396556
1875;écommoy;87396564
1876;aubigné-racan;87396572
1877;mayet;87396580
1878;vaas;87396598
1882;étain centre;87458828
1886;elbeuf—st-aubin;87411173
1887;tourville;87411181
1888;st-étienne-du-rouvray;87411215
1889;sotteville;87411223
1891;maromme;87411249
1892;barentin;87411264
1893;pavilly;87411272
1895;forges-les-eaux;87411389
1896;st-martin-du-vivier;87411413
1897;morgny;87411439
1899;longuerue—vieux-manoir;87411447
1900;monterolier—buchy;87411454
1901;sommery;87411462
1902;grémonville;87411603
1903;doudeville;87411611
1904;verdun-la-tour-du-champ;87458836
1905;ocqueville;87411637
1906;néville;87411645
1907;st-valéry-en-caux;87411652
1908;dolus-d’oléron;87346981
1909;montville;87411801
1910;clères;87411819
1911;st-laurent—gainneville;87413310
1912;etainhus—st-romain;87413328
1913;virville—manneville;87413336
1914;bolbec—nointot;87413351
1915;foucart—alvimare;87413377
1916;dol-de-bretagne;87478073
1917;don-sainghin;87286435
1920;fécamp;87413542
1921;dourges;87345165
1922;épouville;87413732
1923;rolleville;87413740
1924;agen dot;87476713
1925;agen cimetière;87465534
1928;agen magnolias;87465559
1929;arques-la-bataille;87415042
1930;st-vaast-d’équiqueville;87415067
1931;neufchâtel-en-bray;87415091
1932;nesle—st-saire;87415109
1934;st-aubin-sur-scie;87415125
1936;longueville-sur-scie;87415141
1937;auffay;87415158
1938;st-victor;87415166
1939;osmoy carrefour;87415299
1940;bourgtheroulde-thuit-hébert;87415323
1941;glos-montfort;87415349
1942;brionne;87415364
1943;vernon—giverny;87415604
1944;gaillon—aubevoye;87415620
1945;st-pierre-du-vauvray;87415646
1946;pont-de-l’arche;87415661
1948;louviers;87415851
1949;rosny-sur-seine;87415885
1950;bonnières;87415893
1951;bures-en-bray carrefour;87419135
1952;dampierre-st-nicolas carrefour;87419184
1953;eragny—bazincourt;87419200
1954;mesnières-en-bray centre;87419267
1959;dracy-st-loup;87694554
1962;bretteville—norrey;87444042
1963;audrieu;87444059
1964;le molay-littry;87444083
1967;frénouville—cagny;87444182
1968;moult—argences;87444190
1969;st-pierre-sur-dives;87444216
1970;coulibœuf;87444232
1972;le grand-jardin;87444323
1973;blonville-sur-mer—benerville;87444380
1974;villers-sur-mer;87444398
1975;houlgate;87444406
1976;écouché;87444547
1977;nonant-le-pin;87444570
1978;le merlerault;87444588
1979;ste-gauburge;87444604
1980;rai—aube;87444620
1981;l’aigle;87444638
1982;sées;87444695
1983;coutances;87447110
1984;carantilly—marigny;87447144
1986;pont-hébert;87447185
1987;carentan;87447243
1989;valognes;87447284
1990;orval—hyenville;87447508
1991;quettreville-sur-sienne;87447615
1992;st-planchers;87447672
1993;villedieu-les-poêles;87447698
1995;mesnil-clinchamps;87447722
1996;fromentel;87448076
1997;bellou-en-houlme centre;87448092
1998;messei centre;87448100
2002;massy—palaiseau;87393579
2004;la ferté-macé;87448464
2006;avranches;87448514
2010;incarville;87449850
2011;lonlay-le-tesson;87449868
2012;vern-sur-seiche;87471029
2013;bruz;87471037
2014;betton;87471045
2015;st-jacques-de-la-lande;87471052
2016;l’hermitage—mordelles;87471060
2017;montfort-sur-meu;87471078
2018;montauban-de-bretagne;87471086
2019;la brohinière;87471094
2020;breteil;87471102
2021;laillé;87471144
2022;guichen—bourg-des-comptes;87471151
2023;st-senoux—pléchâtel;87471169
2024;pléchâtel;87471177
2025;messac—guipry;87471185
2026;fougeray—langon;87471201
2027;beslé;87471219
2028;massérac;87471227
2030;st-armel;87471318
2031;corps-nuds;87471326
2032;janzé;87471334
2033;le theil-de-bretagne;87471342
2034;retiers;87471359
2035;martigné-ferchaud;87471367
2037;pontchaillou;87471391
2038;chevaigné;87471458
2039;les lacs;87471516
2040;châteaubourg;87471524
2041;servon;87471532
2042;noyal—acigné;87471540
2046;quédillac;87473058
2047;caulnes;87473066
2048;broons;87473074
2049;plénée-jugon;87473082
2050;plestan;87473090
2051;yffiniac;87473116
2052;la méaugon;87473124
2053;plouvara—plerneuf;87473132
2054;châtelaudren—plouagat;87473140
2056;belle-isle—bégard;87473165
2057;fresne-st-mamès;87185454
2058;plounérin;87473199
2059;landébia;87473264
2060;plancoët;87473272
2061;st-julien;87473314
2062;plaintel;87473322
2064;dyo;87694729
2066;plœuc—l’hermitage;87473355
2067;uzel;87473363
2068;la motte;87473371
2069;loudéac centre;87473389
2070;gourin;87473496
2071;carhaix;87473504
2073;pont-melvez;87473520
2074;plougonver;87473538
2075;callac;87473546
2076;le pénity;87473553
2077;carnoët—locarn;87473561
2078;coat-guégan;87473579
2079;les mais;87473587
2080;kerbiquet;87473595
2081;port-de-carhaix;87473769
2082;motreff;87473777
2083;gourland;87473801
2084;trégonneau—squiffiec;87473819
2085;brélidy—plouëc;87473827
2086;lancerf;87473850
2087;paimpol;87473868
2088;frynaudour;87473876
2089;dirinon;87474015
2091;meuse tgv;87147322
2092;pont-de-buis;87474056
2093;châteaulin;87474064
2094;lorraine tgv;87142109
2097;bannalec;87474189
2099;kerhuon;87474213
2100;la forest;87474221
2101;la roche-maurice;87474262
2102;landivisiau;87474270
2103;guimiliau;87474296
2104;st-thégonnec;87474312
2105;pleyber-christ;87474320
2107;plouigneau;87474411
2109;ernée;87474445
2111;roscoff port de bloscon;87414334
2112;henvic;87474544
2113;plouenan—kerlaudy;87474551
2114;st-pol-de-léon;87474569
2115;roscoff;87474635
2116;kernevel;87474668
2117;scaër;87474676
2119;st-étienne bellevue;87726190
2120;st-étienne le clapier;87726174
2121;st-étienne la terrasse;87726158
2122;st-étienne châteaucreux;87726000
2123;st-étienne carnot;87726901
2125;guiscriff;87474692
2127;argol;87474734
2128;telgruc;87474742
2129;tal-ar-groas;87474759
2130;crozon—morgat;87474767
2131;camaret-sur-mer;87474783
2132;echirolles;87725895
2133;landaul—mendon;87476226
2134;landevant;87476234
2135;brandérion;87476242
2136;hennebont;87476259
2137;gestel;87476309
2138;quimperlé;87476317
2139;belz—ploemel;87476408
2140;penthièvre;87476424
2141;kerhostin;87476432
2142;quiberon;87476457
2143;pontivy;87476556
2144;st-gérand;87476564
2145;ste-anne-d’auray;87476648
2146;questembert;87476671
2147;malansac;87476689
2148;séverac;87476754
2149;st-gildas-des-bois;87476762
2150;dréfféac;87476770
2151;st-germain-sur-ille;87478016
2152;st-médard-sur-ille;87478024
2153;montreuil-sur-ille;87478032
2154;dingé;87478040
2155;combourg;87478057
2156;bonnemain;87478065
2157;la fresnais;87478081
2158;la gouesnière—cancale;87478099
2159;plerguer;87478123
2160;miniac;87478131
2161;pleudihen;87478149
2162;la hisse;87478156
2163;corseul—languenan;87478180
2164;laval centre;87478396
2165;montsurs;87478537
2166;neau;87478545
2167;évron;87478552
2168;voutré;87478560
2171;st-fraimbault-de-prières centre;87478610
2172;ambrières;87478636
2173;le genest;87478743
2174;port-brillet;87478750
2175;st-pierre-la-cour;87478768
2178;bourgneuf-en-retz ecole;87335810
2179;chantenay;87481051
2180;basse-indre—st-herblain;87481069
2181;thouaré;87481143
2182;mauves-sur-loire;87481150
2183;le cellier;87481168
2184;boussay-la-bruffière;87481176
2185;oudon;87481184
2186;ancenis;87481192
2187;bouaye;87481200
2188;port-st-père st-mars;87481218
2189;bourgneuf-en-retz;87481242
2192;pornic;87481283
2194;machecoul;87481366
2195;vertou;87481408
2196;la haie-fouassière;87481416
2197;le pallet;87481424
2198;gorges;87481432
2199;bergerac;87584268
2200;cugand;87481457
2201;montaigu;87481465
2202;la croix-de-méan;87481689
2203;donges;87481721
2204;pornichet;87481747
2205;le pouliguen;87481762
2206;batz-sur-mer;87481770
2207;le croisic;87481788
2208;couëron;87481804
2209;st-étienne-de-montluc;87481812
2210;cordemais;87481820
2211;besné—pont-château;87481853
2212;écouflant;87484113
2213;le vieux-briollay;87484139
2214;tiercé;87484147
2215;etriché—châteauneuf;87484154
2217;morannes;87484170
2218;chalonnes;87484204
2221;chemillé;87484246
2222;savennières-béhuard;87484329
2224;champtoce-sur-loire;87484352
2225;ingrandes-sur-loire;87484360
2227;varades—st-florent-le-vieil;87484386
2231;l’île-d’elle;87485078
2232;châtelaillon;87485110
2233;tonnay;87485151
2234;surgères;87485227
2235;mauzé;87485250
2236;prin-deyrançon;87485268
2238;fors;87485326
2239;marigny (deux-sèvres);87485334
2240;beauvoir-sur-niort;87485342
2241;prissé-la-charrière;87485359
2242;la crèche;87485474
2243;st-maixent;87485490
2244;la mothe-st-héray;87485508
2245;pamproux;87485524
2246;rouillé;87485532
2247;lusignan;87485540
2249;benet—riche-bonne;87485581
2250;st-martin-de-fraigneau;87485607
2253;l’herbergement—les-brouzils;87486126
2254;belleville-sur-vie;87486142
2255;versonnex;87158170
2256;prévessin mairie;87158162
2259;nalliers centre;87486282
2260;la chaize-le-vicomte;87486308
2261;fougeré;87486316
2262;bournezeau;87486324
2263;chantonnay;87486332
2265;la mothe-achard;87486423
2266;olonne-sur-mer;87486431
2267;soullans centre;87486589
2268;torfou;87486894
2270;noirterre;87487231
2271;cerizay;87487280
2273;pouzauges;87487314
2278;brion-près-thouet;87487611
2279;montreuil-bellay;87487637
2282;vivy centre;87487710
2283;vernantes centre;87487736
2286;longue centre;87487819
2287;bauge;87487835
2288;la bohalle;87487843
2289;les rosiers-sur-loire;87487876
2290;la ménitré;87487884
2291;st-mathurin;87487892
2292;chiche;87489088
2293;mouzeuil-st-martin;87489146
2296;bords;87491019
2297;st-savinien-sur-charente;87491035
2298;taillebourg;87491043
2299;pons;87491100
2300;clion-sur-seugne;87491134
2301;jonzac;87491142
2302;fontaines-d’ozillac;87491159
2303;montendre;87491183
2304;bussac-forêt;87491191
2305;st-mariens—st-yzan;87491209
2306;cavignac;87491217
2307;gauriaguet;87491225
2308;aubie—st-antoine;87491233
2309;st-andré-de-cubzac;87491241
2310;villeneuve-la-comtesse;87491258
2311;cubzac-les-ponts;87491266
2312;nancy;87141002
2313;la grave-d’ambarès;87491274
2314;ste-eulalie—carbon-blanc;87491282
2315;loulay;87491290
2316;st-hilaire—brizambourg;87491324
2317;st-jean-d’angély;87491357
2318;jarnac-charente;87491472
2319;châteauneuf-sur-charente;87491506
2320;barbézieux;87491779
2321;saujon;87491811
2324;l’habitarelle;87503524
2325;larroque;87517748
2326;asasp;87517896
2328;bidos;87517912
2329;st-pierre-du-mont;87517920
2330;baladou;87517953
2331;somport;87517979
2334;ayron;87519009
2339;cercottes;87543033
2340;chevilly;87543041
2341;artenay;87543058
2342;château-gaillard;87543066
2343;épinal;87144006
2344;toury;87543074
2345;boisseaux;87543082
2346;angerville;87543090
2347;la ferté-st-aubin;87543124
2348;lamotte-beuvron;87543140
2349;nouan-le-fuzelier;87543157
2351;theillay;87543199
2354;epuisay;87331397
2362;monnerville;87545111
2363;guillerval;87545129
2369;brétigny;87545194
2388;auneau;87545657
2390;voves;87545707
2391;bonneval;87545731
2394;err;87784843
2406;vendôme—villiers-sur-loir;87571216
2407;montbazon;87571406
2408;veigné;87571414
2409;esvres-sur-indre;87571422
2410;cormery;87571430
2411;courçay—tauxigny;87571448
2412;reignac;87571455
2413;loches;87571471
2414;perrusson;87571489
2415;st-jean-en-touraine;87571497
2416;etaples—le touquet;87317065
2417;st-antoine-du-rocher;87571539
2418;neuillé-pont-pierre;87571547
2419;st-paterne;87571554
2420;ballan;87571604
2421;étang;87694141
2422;druye;87571612
2423;azay-le-rideau;87571638
2424;rivarennes;87571653
2425;chinon;87571687
2426;la roche-clermault;87571703
2427;étampes;87545137
2428;beuxes;87571711
2429;basses—sammarçolles;87571729
2430;port-boulet;87571794
2431;la chapelle-sur-loire;87571802
2432;st-patrice;87571810
2433;langeais;87571828
2434;cinq-mars;87571836
2435;savonnières;87571844
2436;st-genouph;87571851
2437;chaingy-fourneaux-plage;87574111
2438;st-ay;87574129
2439;meung-sur-loire;87574137
2440;baule;87574152
2441;beaugency;87574160
2442;mer (loir-et-cher);87574194
2443;suèvres;87574236
2444;menars;87574244
2445;la chaussée-st-victor;87574251
2446;chouzy;87574301
2447;onzain – chaumont-sur-loire;87574319
2448;veuves—monteaux;87574327
2449;limeray;87574335
2450;noizay;87574368
2451;veretz—montlouis;87574434
2452;azay-sur-cher;87574442
2453;st-martin-le-beau;87574459
2454;bléré-la-croix;87574475
2455;chenonceaux;87574491
2456;cloyes;87574509
2457;fréteval—morée;87574533
2458;pezou;87574541
2459;st-amand-de-vendôme;87574640
2460;château-renault;87574665
2461;monnaie;87574681
2462;notre-dame-d’oé;87574699
2463;chissay-en-touraine;87574848
2464;montrichard;87574855
2465;st-aignan—noyers;87574897
2466;monts;87575035
2467;villeperdue;87575043
2468;ste-maure—noyant;87575050
2469;maillé;87575068
2470;port-de-piles;87575076
2471;loudun;87575084
2472;arçay;87575100
2473;les ormes-sur-vienne;87575118
2474;dangé-st-romain;87575126
2475;évreux;87387001
2476;ingrandes-sur-vienne;87575134
2477;nerpuy;87575167
2478;naintré—les barres;87575175
2479;la tricherie;87575183
2480;dissay;87575191
2481;pas-de-jeu;87575209
2482;jaunay-clan;87575217
2483;chasseneuil-du-poitou;87575225
2486;ligugé;87575274
2487;vivonne;87575290
2488;anché—voulon;87575332
2490;épanvilliers;87575357
2491;st-saviol;87575365
2492;montmorillon;87575480
2493;lathus;87575498
2494;privas hôpital ste marie;87420497
2497;privas;87764688
2498;chalandray;87575571
2499;la ferrière-en-parthenay;87575589
2501;mignaloux—nouaillé;87575704
2502;lussac-les-châteaux;87575845
2503;romorantin—blanc-argent;87576025
2504;la ferté-imbault;87576082
2505;vierzon forges;87576090
2506;foëcy;87576108
2507;mehun-sur-yèvre;87576116
2508;marmagne;87576132
2509;selles-st-denis;87576140
2510;loreux;87576157
2511;villeherviers;87576165
2512;faubourg-d’orléans;87576173
2513;les quatre-roues;87576181
2514;pruniers;87576199
2515;valençay;87576215
2516;chabris;87576223
2517;varennes-sur-fouzon;87576231
2518;st-florent-sur-cher;87576272
2519;lunery;87576280
2520;châteauneuf-sur-cher;87576298
2521;bigny;87576306
2522;st-florent-sur-cher mairie;87310813
2523;st-amand-montrond—orval;87576322
2524;eygurande—merlines;87641241
2525;urçay;87576348
2526;la gauterie;87576355
2527;luçay-le-mâle;87576363
2528;st-germain-du-puy;87576405
2530;avord;87576439
2531;bengy;87576447
2532;nérondes;87576454
2533;la guerche-sur-l’aubois;87576470
2534;aubigny-sur-nère;87314518
2535;thenioux;87576702
2536;châtres-sur-cher;87576710
2537;mennetou-sur-cher;87576728
2538;langon (loir-et-cher);87576736
2539;selles-sur-cher;87576868
2540;villefranche-sur-cher;87576884
2542;èze;87756387
2543;vouille;87577395
2544;iteuil;87577403
2546;ludon;87581181
2547;macau;87581199
2548;margaux;87581215
2550;moulis—listrac;87581231
2551;pauillac;87581256
2553;facture—biganos;87582478
2554;lesparre;87581314
2557;soulac-sur-mer;87581371
2558;le verdon;87581389
2559;pointe-de-grave;87581397
2560;caudéran—mérignac;87581538
2562;parempuyre;87581710
2563;blanquefort;87581728
2564;bruges;87581736
2565;pessac;87581751
2566;alouette france;87581793
2567;bègles;87581801
2568;villenave-d’ornon;87581835
2569;bassens;87581850
2576;bordères-et-lamensans;87582155
2577;bretagne-de-marsan;87582163
2595;ste-mère;87582353
2596;gazinet—cestas;87582403
2598;croix-d’hins;87582437
2599;marcheprime;87582445
2601;ychoux;87582536
2602;labouheyre;87582551
2604;le teich;87582601
2605;gujan-mestras;87582619
2606;la hume;87582635
2607;la teste;87582643
2608;cadaujac;87582684
2609;st-médard-d’eyrans;87582692
2610;beautiran;87582700
2611;portets;87582718
2612;arbanats;87582726
2613;podensac;87582734
2614;cérons;87582742
2615;barsac;87582759
2616;preignac;87582767
2617;langon (gironde);87582775
2618;st-macaire;87582825
2619;st-pierre-d’aurillac;87582833
2620;caudrot;87582841
2621;gironde-sur-dropt;87582858
2622;la réole;87582866
2623;lamothe-landerron;87582882
2624;ruelle;87583203
2625;la rochefoucauld;87583427
2626;chasseneuil-sur-bonnieure;87583443
2627;roumazières-loubert;87583468
2628;vellexon;87185488
2629;montmoreau;87583674
2630;chalais;87583690
2632;luxé;87583823
2633;ruffec (charente);87583849
2634;st-émilion;87584102
2635;assier ville;87165472
2636;castillon;87584136
2637;lamothe-montravel;87584151
2639;vélines;87584177
2640;ste-foy-la-grande;87584193
2641;st-antoine-de-breuilh;87584201
2642;gardonne;87584235
2643;lamonzie-st-martin;87584243
2647;couze;87584425
2648;lalinde;87584441
2650;mauzac;87584466
2651;trémolat;87584474
2652;st-denis-de-pile;87584508
2653;les églisottes;87584532
2654;st-aigulin—la roche-chalais;87584540
2655;st-médard-de-guizières;87584607
2656;st-seurin-sur-l’isle;87584615
2657;vayres;87584714
2658;st-sulpice—izon;87584722
2659;st-loubès;87584730
2660;la gorp;87584755
2661;port-ste-marie;87586107
2662;figeac lycée champollion;87165506
2664;lectoure;87586263
2665;le ramier;87586289
2666;layrac;87586305
2667;goulens;87586313
2668;astaffort;87586321
2669;fleurance vignette;87586339
2670;montestruc-sur-gers;87586347
2671;ste-christie carrefour;87586362
2672;rambert—preignan;87586370
2673;pont-du-casse;87586404
2674;laroque;87586412
2675;penne;87586438
2676;trentels—ladignac;87586446
2677;ste-bazeille;87586479
2678;sauveterre-la-lémance;87586495
2679;fumel;87586586
2680;condat bonaguil;87586594
2681;villeneuve-sur-lot;87586602
2682;tonneins;87586651
2683;ste-christie—casteljaloux;87586776
2684;ragegat;87589200
2685;limoges montjovis;87592022
2686;les bardys;87592048
2687;st-priest-taurion;87592055
2688;brignac;87592063
2689;st-léonard-de-noblat;87592071
2690;villeneuve-de-berg centre;87764720
2691;st-denis-des-murs;87592097
2692;châteauneuf—bujaleuf;87592105
2693;eymoutiers—vassiviere;87592121
2694;la celle;87592147
2695;bugeat;87592162
2696;pérols;87592170
2697;barsanges;87592188
2698;solignac—le vigen;87592246
2699;pierre-buffière;87592253
2700;magnac—vicq;87592279
2701;st-germain-les-belles;87592287
2702;la porcherie;87592295
2703;ambazac;87592311
2704;la jonchère;87592337
2705;bersac;87592352
2706;fromental;87592360
2707;nieul;87592410
2708;peyrilhac—st-jouvent;87592428
2709;nantiat;87592444
2710;vaulry;87592451
2711;bellac;87592485
2712;st-sébastien;87592493
2713;la coquille;87592501
2714;le dorat;87592543
2716;assier;87613075
2717;l’aiguille;87592634
2719;figeac;87613091
2720;verneuil-sur-vienne;87592675
2721;st-victurnien;87592683
2722;st-brice-sur-vienne;87592691
2723;st-junien;87592709
2724;saillat—chassenon;87592717
2725;lafarge;87592733
2726;bussière-galant;87592741
2727;la meyze;87592808
2728;st-yrieix;87592824
2729;coussac-bonneval;87592840
2730;chabanais;87592873
2731;exideuil-sur-vienne;87592881
2732;uzerche ville;87594036
2733;jassonneix;87594085
2734;corrèze;87594119
2735;montaignac-st-hippolyte;87594135
2737;égletons;87594168
2738;naves bourg;87594176
2739;vigeois;87594218
2740;séveux;87185512
2741;savoyeux;87185520
2742;autet;87185538
2743;dampierre-sur-salon;87143420
2744;vereux;87185553
2745;gignac—cressensac;87594325
2747;condat-le-lardin;87594382
2748;la rivière-de-mansac;87594416
2749;larche;87594424
2750;aubazine—st-hilaire;87594465
2751;cornil;87594481
2752;turenne;87594556
2753;les quatre-routes-du-lot;87594564
2754;varetz;87594606
2755;le burg;87594614
2756;st-aulaire;87594622
2757;objat;87594630
2758;vignols—st-solve;87594655
2759;pompadour;87594663
2760;lubersac;87594671
2761;le pigeon;87594705
2762;martel;87594713
2763;vayrac;87594739
2764;bétaille;87594747
2765;puybrun;87594754
2766;laval-de-cère;87594796
2767;masseret;87594820
2768;st-rémy;87594853
2769;st-pardoux-le-vieux;87594861
2770;montureux;87185546
2771;le mas-d’artige;87594895
2772;thiviers;87595124
2773;négrondes;87595132
2774;château-l’évêque;87595165
2775;marsac (dordogne);87595207
2777;la cave;87595215
2778;razac;87595223
2779;st-astier;87595249
2780;st-léon-sur-l’isle;87595264
2781;neuvic;87595272
2782;douzillac;87595280
2783;mussidan;87595298
2784;montpon-ménestérol;87595322
2785;st-étienne-de-fontbellon;87337071
2786;périgueux st-georges;87595504
2787;st-pierre-de-chignac;87595520
2788;milhac-d’auberoche;87595538
2789;flère-la-rivière;87216689
2790;flers;87448001
2791;limeyrat;87595553
2792;thenon;87595579
2794;la bachellerie;87595595
2795;les versannes;87595702
2796;mauzens-miremont;87595728
2797;les eyzies;87595736
2798;le bugue;87595744
2799;st-cyprien-en-dordogne;87595777
2802;belves;87595876
2804;villefranche-du-périgord;87595892
2805;fourmies;87295048
2807;reuilly;87597039
2808;diou (indre);87597047
2809;ste-lizaigne;87597054
2810;issoudun;87597062
2811;neuvy-pailloux;87597070
2813;luant;87597096
2814;lothiers;87597104
2815;chabenet;87597112
2816;arc-les-gray;87143305
2817;éguzon;87597153
2820;villedieu-sur-indre;87597369
2822;buzançais;87597377
2823;clion-sur-indre;87597401
2824;châtillon-sur-indre;87597419
2825;nîmes centre;87775007
2827;verneuil—st-germain;87597443
2830;marsac (creuse);87597625
2831;vieilleville;87597633
2832;bourganeuf;87597666
2833;montaigut;87597674
2834;ste-anastasie;87645606
2835;parsac—gouzon;87597724
2836;allanche;87645614
2837;lavaufranche;87597740
2838;firminy;87726729
2839;lavaveix-les-mines;87597781
2840;aubusson;87597823
2841;landeyrat;87110171
2842;felletin;87597849
2843;croze;87597856
2844;franois;87718304
2845;clairavaux;87597864
2847;folligny;87447649
2848;le locle col des roches;87598219
2850;fougères;87471607
2851;limoux flassian;87598755
2852;st-palais;87610253
2853;muret;87611038
2854;le fauga;87611046
2855;carbonne;87611061
2856;cazères-sur-garonne;87611079
2857;martres-tolosane;87611087
2858;st-martory;87611103
2859;lestelle;87611111
2860;labarthe-inard;87611129
2861;st-gaudens;87611137
2862;labroquère—st-bertrand-de-comminges;87611160
2863;loures—barbazan;87611178
2864;marignac—st-béat;87611194
2866;lège;87611210
2867;cier-de-luchon;87611228
2868;varilhes;87611327
2870;vernet-d’ariège;87611350
2871;saverdun;87611368
2872;cintegabelle;87611376
2873;auterive (haute garonne);87611384
2874;vénerque—le-vernet;87611392
2875;pinsaguel;87611418
2876;lacourtensourt;87611434
2877;lavilledieu (tarn-et-garonne);87611459
2878;larrazet;87611475
2879;porta;87611491
2880;fouquereuil;87342204
2881;porté-puymorens;87611509
2882;l’hospitalet-près-l’andorre;87611517
