stop_uic;stop_name;connections;connections_name
87713131;Montbard;[87286005, 87271494, 87111849, 87713040, 87300863, 87300822, 87182063, 87223263, 87686006, 87718007, 87713412, 87713545, 87725002];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Dijon-Ville', 'BesanÃ§on-Franche-ComtÃ©', 'Belfort-MontbÃ©liard-TGV', 'Mulhouse', 'Lille Europe', 'Paris-Gare-de-Lyon', 'BesanÃ§on-Viotte', 'Dole-Ville', 'Beaune', 'Chalon-sur-SaÃ´ne']
87345009;Douai;[87751008, 87319012, 87318964, 87723197, 87111849, 87271494, 87313882, 87342014, 87286005, 87722025, 87393702, 87571240, 87575001, 87583005, 87581009, 87396002, 87484006, 87481002, 87343004, 87271007, 87345025, 87317586, 87281071, 87223263, 87317263];['Marseille-St-Charles', 'Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Part-Dieu', 'Marne-la-VallÃ©e-Chessy.', 'AÃ©ropt-C-de-Gaulle-TGV', 'TGV Haute-Picardie', 'Arras', 'Lille Flandres', 'Lyon-Perrache', 'Massy-TGV', 'St-Pierre-des-Corps', 'Poitiers', 'AngoulÃªme', 'Bordeaux-St-Jean', 'Le Mans', 'Angers-St-Laud', 'Nantes', 'Valenciennes', 'Paris Gare du Nord', 'Lens', 'Boulogne Ville', 'Calais FrÃ©thun', 'Lille Europe', 'Calais Ville']
87393702;Massy-TGV;[87286005, 87271494, 87111849, 87571240, 87575001, 87583005, 87581009, 87223263, 87345009, 87342014, 87313882, 87396002, 87471003, 87484006, 87481002, 87478404, 87487603, 87723197, 87763029, 87703975, 87688887, 87318964, 87319012, 87751008, 87722025, 87775007, 87773002, 87171926, 87147322, 87142109, 87212027, 87391003, 87286542, 87586008, 87611004, 87673202, 87672006, 87671339, 87671008, 87672253];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'St-Pierre-des-Corps', 'Poitiers', 'AngoulÃªme', 'Bordeaux-St-Jean', 'Lille Europe', 'Douai', 'Arras', 'TGV Haute-Picardie', 'Le Mans', 'Rennes', 'Angers-St-Laud', 'Nantes', 'Laval', 'Saumur', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Lyon-Perrache', 'NÃ®mes', 'Montpellier-Saint-Roch', 'Champagne-Ardenne', 'Meuse-TGV', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'Tourcoing', 'Agen', 'Toulouse-Matabiau', 'Dax', 'Pau', 'Lourdes', 'Tarbes', 'Orthez']
87571240;St-Pierre-des-Corps;[87286005, 87271494, 87111849, 87393702, 87575001, 87583005, 87581009, 87223263, 87345009, 87342014, 87313882, 87484006, 87481002, 87487603, 87723197, 87763029, 87703975, 87688887, 87722025, 87751008, 87318964, 87171926, 87147322, 87142109, 87212027, 87391003, 87286542, 87571216, 87575142, 87571000, 87324095, 87485003, 87485227, 87485300, 87485490, 87582668, 87582643, 87582478, 87584052];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Poitiers', 'AngoulÃªme', 'Bordeaux-St-Jean', 'Lille Europe', 'Douai', 'Arras', 'TGV Haute-Picardie', 'Angers-St-Laud', 'Nantes', 'Saumur', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'Lyon-Perrache', 'Marseille-St-Charles', 'Avignon-TGV', 'Champagne-Ardenne', 'Meuse-TGV', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'Tourcoing', 'VendÃ´me-Villiers-s-Loir', 'Chatellerault', 'Tours', 'Futuroscope', 'La Rochelle-Ville', 'SurgÃ¨res', 'Niort', 'St-Maixent (Deux-SÃ¨vr.)', 'Arcachon', 'La Teste', 'Biganos-Facture', 'Libourne']
87575001;Poitiers;[87286005, 87271494, 87111849, 87393702, 87571240, 87583005, 87581009, 87223263, 87345009, 87342014, 87313882, 87171926, 87147322, 87142109, 87212027, 87391003, 87286542, 87575142, 87571216, 87324095, 87485003, 87485227, 87485300, 87485490, 87584052];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'St-Pierre-des-Corps', 'AngoulÃªme', 'Bordeaux-St-Jean', 'Lille Europe', 'Douai', 'Arras', 'TGV Haute-Picardie', 'Champagne-Ardenne', 'Meuse-TGV', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'Tourcoing', 'Chatellerault', 'VendÃ´me-Villiers-s-Loir', 'Futuroscope', 'La Rochelle-Ville', 'SurgÃ¨res', 'Niort', 'St-Maixent (Deux-SÃ¨vr.)', 'Libourne']
87583005;AngoulÃªme;[87286005, 87271494, 87111849, 87393702, 87571240, 87575001, 87581009, 87223263, 87345009, 87342014, 87313882, 87171926, 87147322, 87142109, 87212027, 87391003, 87286542, 87571216, 87575142, 87582668, 87582643, 87582478, 87584052];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'St-Pierre-des-Corps', 'Poitiers', 'Bordeaux-St-Jean', 'Lille Europe', 'Douai', 'Arras', 'TGV Haute-Picardie', 'Champagne-Ardenne', 'Meuse-TGV', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'Tourcoing', 'VendÃ´me-Villiers-s-Loir', 'Chatellerault', 'Arcachon', 'La Teste', 'Biganos-Facture', 'Libourne']
87581009;Bordeaux-St-Jean;[87286005, 87271494, 87111849, 87393702, 87571240, 87575001, 87583005, 87223263, 87345009, 87342014, 87313882, 87171926, 87147322, 87142109, 87212027, 87391003, 87286542, 87586008, 87611244, 87611004, 87673202, 87673004, 87673400, 87677120, 87677005, 87571216, 87575142, 87582668, 87582478, 87582643, 87584052, 87671008, 87671339, 87672006, 87672253];['Lille Flandres', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'St-Pierre-des-Corps', 'Poitiers', 'AngoulÃªme', 'Lille Europe', 'Douai', 'Arras', 'TGV Haute-Picardie', 'Champagne-Ardenne', 'Meuse-TGV', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'Tourcoing', 'Agen', 'Montauban-Ville-Bourbon', 'Toulouse-Matabiau', 'Dax', 'Bayonne', 'Biarritz', 'St-Jean-de-Luz-Ciboure', 'Hendaye', 'VendÃ´me-Villiers-s-Loir', 'Chatellerault', 'Arcachon', 'Biganos-Facture', 'La Teste', 'Libourne', 'Tarbes', 'Lourdes', 'Pau', 'Orthez']
87396002;Le Mans;[87223263, 87271494, 87111849, 87393702, 87471003, 87286005, 87342014, 87313882, 87484006, 87481002, 87345009, 87478404, 87723197, 87318964, 87319012, 87751008, 87722025, 87763029, 87703975, 87688887, 87775007, 87773002, 87212027, 87142109, 87171926, 87391003, 87471508, 87478107, 87478073, 87473108, 87473009, 87473207, 87474338, 87474007, 87476002, 87476606, 87471300, 87476200, 87396408, 87481192, 87481788, 87481754, 87481705, 87481747, 87481762, 87486449, 87486019];"['Lille Europe', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Rennes', 'Lille Flandres', 'Arras', 'TGV Haute-Picardie', 'Angers-St-Laud', 'Nantes', 'Douai', 'Laval', 'Lyon-Part-Dieu', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Lyon-Perrache', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'NÃ®mes', 'Montpellier-Saint-Roch', 'Strasbourg', 'Lorraine-TGV', 'Champagne-Ardenne', 'Paris-Montparnasse 1-2', 'VitrÃ©', 'St-Malo', 'Dol', 'Lamballe', 'St-Brieuc', 'Guingamp', 'Morlaix', 'Brest', 'Lorient', 'Vannes', 'Redon', 'Auray', 'SablÃ©-sur-Sarthe', 'Ancenis', 'Le Croisic', 'La Baule-Escoublac', 'St-Nazaire', 'Pornichet', 'Le Pouliguen', ""Les Sables-d'Olonne"", 'La Roche-sur-Yon']"
87484006;Angers-St-Laud;[87286005, 87342014, 87313882, 87271494, 87111849, 87393702, 87396002, 87481002, 87345009, 87571240, 87487603, 87723197, 87763029, 87703975, 87688887, 87318964, 87319012, 87751008, 87722025, 87171926, 87142109, 87212027, 87391003, 87396408, 87481192, 87481705, 87481788, 87481754, 87481747, 87481762, 87486449, 87486019, 87223263];"['Lille Flandres', 'Arras', 'TGV Haute-Picardie', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Le Mans', 'Nantes', 'Douai', 'St-Pierre-des-Corps', 'Saumur', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Lyon-Perrache', 'Champagne-Ardenne', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'SablÃ©-sur-Sarthe', 'Ancenis', 'St-Nazaire', 'Le Croisic', 'La Baule-Escoublac', 'Pornichet', 'Le Pouliguen', ""Les Sables-d'Olonne"", 'La Roche-sur-Yon', 'Lille Europe']"
87481002;Nantes;[87286005, 87342014, 87313882, 87271494, 87111849, 87393702, 87396002, 87484006, 87345009, 87571240, 87487603, 87723197, 87763029, 87703975, 87688887, 87318964, 87319012, 87751008, 87722025, 87171926, 87142109, 87212027, 87391003, 87396408, 87481192, 87481705, 87481788, 87481754, 87481762, 87481747, 87486449, 87486019, 87223263];"['Lille Flandres', 'Arras', 'TGV Haute-Picardie', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Le Mans', 'Angers-St-Laud', 'Douai', 'St-Pierre-des-Corps', 'Saumur', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Lyon-Perrache', 'Champagne-Ardenne', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'SablÃ©-sur-Sarthe', 'Ancenis', 'St-Nazaire', 'Le Croisic', 'La Baule-Escoublac', 'Le Pouliguen', 'Pornichet', ""Les Sables-d'Olonne"", 'La Roche-sur-Yon', 'Lille Europe']"
87471003;Rennes;[87223263, 87271494, 87111849, 87393702, 87396002, 87286005, 87313882, 87478404, 87723197, 87318964, 87751008, 87319012, 87763029, 87775007, 87773002, 87722025, 87171926, 87142109, 87212027, 87391003, 87471508, 87478107, 87478073, 87473009, 87473207, 87474338, 87474007, 87476606, 87474098, 87476002, 87476200, 87471300, 87473108, 87474239, 87473181, 87473223, 87474155, 87476317];['Lille Europe', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Le Mans', 'Lille Flandres', 'TGV Haute-Picardie', 'Laval', 'Lyon-Part-Dieu', 'Avignon-TGV', 'Marseille-St-Charles', 'Aix-en-Provence-TGV', 'Valence-TGV', 'NÃ®mes', 'Montpellier-Saint-Roch', 'Lyon-Perrache', 'Champagne-Ardenne', 'Lorraine-TGV', 'Strasbourg', 'Paris-Montparnasse 1-2', 'VitrÃ©', 'St-Malo', 'Dol', 'St-Brieuc', 'Guingamp', 'Morlaix', 'Brest', 'Vannes', 'Quimper', 'Lorient', 'Auray', 'Redon', 'Lamballe', 'Landerneau', 'Plouaret-TrÃ©gor', 'Lannion', 'Rosporden', 'QuimperlÃ©']
87478404;Laval;[87223263, 87313882, 87271494, 87111849, 87393702, 87396002, 87471003, 87723197, 87763029, 87775007, 87773002, 87722025, 87318964, 87319012, 87751008, 87391003, 87471508, 87478107, 87478073, 87474007, 87474338, 87473207, 87473009, 87473108, 87474098, 87476002, 87476200, 87476606, 87471300, 87474155];['Lille Europe', 'TGV Haute-Picardie', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Massy-TGV', 'Le Mans', 'Rennes', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes', 'Montpellier-Saint-Roch', 'Lyon-Perrache', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Paris-Montparnasse 1-2', 'VitrÃ©', 'St-Malo', 'Dol', 'Brest', 'Morlaix', 'Guingamp', 'St-Brieuc', 'Lamballe', 'Quimper', 'Lorient', 'Auray', 'Vannes', 'Redon', 'Rosporden']
87413013;Le Havre;[87411017, 87381509, 87393009, 87393579, 87723197, 87763029, 87318964, 87751008];['Rouen-Rive-Droite', 'Mantes-la-Jolie', 'Versailles-Chantiers', 'Massy-Palaiseau', 'Lyon-Part-Dieu', 'Valence-TGV', 'Avignon-TGV', 'Marseille-St-Charles']
87411017;Rouen-Rive-Droite;[87413013, 87381509, 87393009, 87393579, 87723197, 87763029, 87318964, 87751008];['Le Havre', 'Mantes-la-Jolie', 'Versailles-Chantiers', 'Massy-Palaiseau', 'Lyon-Part-Dieu', 'Valence-TGV', 'Avignon-TGV', 'Marseille-St-Charles']
87381509;Mantes-la-Jolie;[87413013, 87411017, 87393009, 87393579, 87723197, 87763029, 87318964, 87751008];['Le Havre', 'Rouen-Rive-Droite', 'Versailles-Chantiers', 'Massy-Palaiseau', 'Lyon-Part-Dieu', 'Valence-TGV', 'Avignon-TGV', 'Marseille-St-Charles']
87393009;Versailles-Chantiers;[87413013, 87411017, 87381509, 87393579, 87723197, 87763029, 87318964, 87751008];['Le Havre', 'Rouen-Rive-Droite', 'Mantes-la-Jolie', 'Massy-Palaiseau', 'Lyon-Part-Dieu', 'Valence-TGV', 'Avignon-TGV', 'Marseille-St-Charles']
87393579;Massy-Palaiseau;[87413013, 87411017, 87381509, 87393009, 87723197, 87763029, 87318964, 87751008];['Le Havre', 'Rouen-Rive-Droite', 'Mantes-la-Jolie', 'Versailles-Chantiers', 'Lyon-Part-Dieu', 'Valence-TGV', 'Avignon-TGV', 'Marseille-St-Charles']
87487603;Saumur;[87481002, 87484006, 87571240, 87393702, 87723197, 87763029, 87703975, 87688887, 87722025];['Nantes', 'Angers-St-Laud', 'St-Pierre-des-Corps', 'Massy-TGV', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France', 'Lyon-Perrache']
87142109;Lorraine-TGV;[87223263, 87313882, 87271494, 87171926, 87212027, 87581009, 87583005, 87575001, 87571240, 87393702, 87111849, 87147322, 87471003, 87396002, 87481002, 87484006, 87113001, 87342014];['Lille Europe', 'TGV Haute-Picardie', 'AÃ©ropt-C-de-Gaulle-TGV', 'Champagne-Ardenne', 'Strasbourg', 'Bordeaux-St-Jean', 'AngoulÃªme', 'Poitiers', 'St-Pierre-des-Corps', 'Massy-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Meuse-TGV', 'Rennes', 'Le Mans', 'Nantes', 'Angers-St-Laud', 'Paris-Est', 'Arras']
87686006;Paris-Gare-de-Lyon;[87751008, 87319012, 87318964, 87773002, 87775007, 87763029, 87784009, 87781104, 87781005, 87781278, 87773200, 87688887, 87703975, 87756056, 87757674, 87757625, 87757526, 87755009, 87762906, 87755629, 87755447, 87756486, 87761007, 87764001, 87765107, 87765008, 87753657, 87753004, 87725705, 87741009, 87741306, 87742320, 87742361, 87742007, 87741645, 87741728, 87741769, 87741777, 87741793, 87743005, 87745000, 87745497, 87746370, 87746438, 87746479, 87745646, 87745679, 87694109, 87723197, 87722025, 87726000, 87182063, 87300822, 87300863, 87713040, 87713131, 87718007, 87713412, 87713545, 87725002, 87747006, 87741132, 87746008];['Marseille-St-Charles', 'Aix-en-Provence-TGV', 'Avignon-TGV', 'Montpellier-Saint-Roch', 'NÃ®mes', 'Valence-TGV', 'Perpignan', 'Narbonne', 'BÃ©ziers', 'Agde', 'SÃ¨te', 'Montpellier-Sud-France', 'NÃ®mes Pont-du-Gard', 'Nice-Ville', 'Antibes', 'Cannes', 'St-RaphaÃ«l-Valescure', 'Toulon', 'Lyon-Saint-Exupery-Tgv', 'HyÃ¨res', 'Les Arcs-Draguignan', 'Menton', 'Valence-Ville', 'MontÃ©limar', 'Orange', 'Avignon-Centre', 'Arles', 'Miramas', 'MÃ¢con-LochÃ©-TGV', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'Modane', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'Bellegarde-s-V. Gare', 'Annemasse', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'Thonon-les-Bains', 'Evian-les-Bains', 'Creusot - TGV (le)', 'Lyon-Part-Dieu', 'Lyon-Perrache', 'St-Etienne-ChÃ¢teaucreux', 'Mulhouse', 'Belfort-MontbÃ©liard-TGV', 'BesanÃ§on-Franche-ComtÃ©', 'Dijon-Ville', 'Montbard', 'BesanÃ§on-Viotte', 'Dole-Ville', 'Beaune', 'Chalon-sur-SaÃ´ne', 'Grenoble', 'Aix-les-Bains-le-Revard', 'Annecy']
87755629;HyÃ¨res;[87755009, 87751008, 87319012, 87318964, 87686006];['Toulon', 'Marseille-St-Charles', 'Aix-en-Provence-TGV', 'Avignon-TGV', 'Paris-Gare-de-Lyon']
87762906;Lyon-Saint-Exupery-Tgv;[87686006, 87318964, 87319012, 87751008, 87761007, 87764001, 87765107, 87765008, 87753657, 87753004, 87763029, 87747006, 87741009, 87741132, 87746008, 87271494, 87111849, 87286005, 87313882, 87755009, 87757526, 87757625, 87757674, 87756056, 87755447, 87688887, 87703975, 87773002, 87775007, 87742007, 87742320];['Paris-Gare-de-Lyon', 'Avignon-TGV', 'Aix-en-Provence-TGV', 'Marseille-St-Charles', 'Valence-Ville', 'MontÃ©limar', 'Orange', 'Avignon-Centre', 'Arles', 'Miramas', 'Valence-TGV', 'Grenoble', 'ChambÃ©ry-Chal.-les-Eaux', 'Aix-les-Bains-le-Revard', 'Annecy', 'AÃ©ropt-C-de-Gaulle-TGV', 'Marne-la-VallÃ©e-Chessy.', 'Lille Flandres', 'TGV Haute-Picardie', 'Toulon', 'St-RaphaÃ«l-Valescure', 'Cannes', 'Antibes', 'Nice-Ville', 'Les Arcs-Draguignan', 'Montpellier-Sud-France', 'NÃ®mes Pont-du-Gard', 'Montpellier-Saint-Roch', 'NÃ®mes', 'Modane', 'St-Jean-de-Maurienne-A.']
87756486;Menton;[87756056, 87757674, 87757625, 87757526, 87755009, 87751008, 87686006, 87318964];['Nice-Ville', 'Antibes', 'Cannes', 'St-RaphaÃ«l-Valescure', 'Toulon', 'Marseille-St-Charles', 'Paris-Gare-de-Lyon', 'Avignon-TGV']
87761007;Valence-Ville;[87686006, 87762906, 87764001, 87765107, 87765008, 87753657, 87753004, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'MontÃ©limar', 'Orange', 'Avignon-Centre', 'Arles', 'Miramas', 'MÃ¢con-LochÃ©-TGV']
87764001;MontÃ©limar;[87686006, 87762906, 87761007, 87765107, 87765008, 87753657, 87753004, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'Valence-Ville', 'Orange', 'Avignon-Centre', 'Arles', 'Miramas', 'MÃ¢con-LochÃ©-TGV']
87765107;Orange;[87686006, 87762906, 87761007, 87764001, 87765008, 87753657, 87753004, 87763029, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'Valence-Ville', 'MontÃ©limar', 'Avignon-Centre', 'Arles', 'Miramas', 'Valence-TGV', 'MÃ¢con-LochÃ©-TGV']
87765008;Avignon-Centre;[87686006, 87762906, 87761007, 87764001, 87765107, 87753657, 87753004, 87763029, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'Valence-Ville', 'MontÃ©limar', 'Orange', 'Arles', 'Miramas', 'Valence-TGV', 'MÃ¢con-LochÃ©-TGV']
87753657;Arles;[87686006, 87762906, 87761007, 87764001, 87765107, 87765008, 87753004, 87763029, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'Valence-Ville', 'MontÃ©limar', 'Orange', 'Avignon-Centre', 'Miramas', 'Valence-TGV', 'MÃ¢con-LochÃ©-TGV']
87753004;Miramas;[87686006, 87762906, 87761007, 87764001, 87765107, 87765008, 87753657, 87763029, 87725705];['Paris-Gare-de-Lyon', 'Lyon-Saint-Exupery-Tgv', 'Valence-Ville', 'MontÃ©limar', 'Orange', 'Avignon-Centre', 'Arles', 'Valence-TGV', 'MÃ¢con-LochÃ©-TGV']
87725705;MÃ¢con-LochÃ©-TGV;[87753004, 87753657, 87765008, 87765107, 87764001, 87761007, 87686006, 87743005, 87741009, 87741645, 87741728, 87741769, 87741777, 87741793, 87746479, 87746438, 87746370, 87745497, 87745000, 87745679, 87745646, 87722025, 87723197, 87694109, 87726000, 87741132, 87746008, 87742007, 87742320];['Miramas', 'Arles', 'Avignon-Centre', 'Orange', 'MontÃ©limar', 'Valence-Ville', 'Paris-Gare-de-Lyon', 'Bourg-en-Bresse', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'St-Gervais-L-B-Le-Fayet', 'Sallanches-Comb.MegÃ¨ve', 'Cluses (Hte-Savoie)', 'Annemasse', 'Bellegarde-s-V. Gare', 'Evian-les-Bains', 'Thonon-les-Bains', 'Lyon-Perrache', 'Lyon-Part-Dieu', 'Creusot - TGV (le)', 'St-Etienne-ChÃ¢teaucreux', 'Aix-les-Bains-le-Revard', 'Annecy', 'Modane', 'St-Jean-de-Maurienne-A.']
87743005;Bourg-en-Bresse;[87741793, 87741777, 87741769, 87741728, 87741645, 87741009, 87686006, 87725705];['Bourg-St-Maurice', 'Landry', 'Aime-la-Plagne', 'MoÃ»tiers-Salins-Brides', 'Albertville', 'ChambÃ©ry-Chal.-les-Eaux', 'Paris-Gare-de-Lyon', 'MÃ¢con-LochÃ©-TGV']
87741009;ChambÃ©ry-Chal.-les-Eaux;[87686006, 87741306, 87742320, 87742361, 87742007, 87741645, 87741728, 87741769, 87741777, 87741793, 87743005, 87725705, 87741132, 87746008, 87762906, 87723197];['Paris-Gare-de-Lyon', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'Modane', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV', 'Aix-les-Bains-le-Revard', 'Annecy', 'Lyon-Saint-Exupery-Tgv', 'Lyon-Part-Dieu']
87741645;Albertville;[87686006, 87741009, 87741728, 87741769, 87741777, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741728;MoÃ»tiers-Salins-Brides;[87686006, 87741009, 87741645, 87741769, 87741777, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741769;Aime-la-Plagne;[87686006, 87741009, 87741645, 87741728, 87741777, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741777;Landry;[87686006, 87741009, 87741645, 87741728, 87741769, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741793;Bourg-St-Maurice;[87686006, 87741009, 87741645, 87741728, 87741769, 87741777, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87745000;Bellegarde-s-V. Gare;[87686006, 87745497, 87746370, 87746438, 87746479, 87725705, 87745646, 87745679];['Paris-Gare-de-Lyon', 'Annemasse', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV', 'Thonon-les-Bains', 'Evian-les-Bains']
87745497;Annemasse;[87686006, 87745000, 87746370, 87746438, 87746479, 87725705, 87745646, 87745679];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV', 'Thonon-les-Bains', 'Evian-les-Bains']
87745646;Thonon-les-Bains;[87686006, 87745000, 87745497, 87745679, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Evian-les-Bains', 'MÃ¢con-LochÃ©-TGV']
87745679;Evian-les-Bains;[87686006, 87745000, 87745497, 87745646, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Thonon-les-Bains', 'MÃ¢con-LochÃ©-TGV']
87741306;St-Avre-la-Chambre;[87686006, 87741009, 87742320, 87742361, 87742007];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'Modane']
87742320;St-Jean-de-Maurienne-A.;[87686006, 87741009, 87741306, 87742361, 87742007, 87725705, 87762906];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Michel-Valloire', 'Modane', 'MÃ¢con-LochÃ©-TGV', 'Lyon-Saint-Exupery-Tgv']
87742361;St-Michel-Valloire;[87686006, 87741009, 87741306, 87742320, 87742007];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'Modane']
87742007;Modane;[87686006, 87741009, 87741306, 87742320, 87742361, 87725705, 87723197, 87762906, 87741132, 87747006];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'MÃ¢con-LochÃ©-TGV', 'Lyon-Part-Dieu', 'Lyon-Saint-Exupery-Tgv', 'Aix-les-Bains-le-Revard', 'Grenoble']
